"RBFOX1","RBFOX1.2","A2M","AAAS","ENUMERATION","LINEAR1","LINEAR2","LINEAR3","STEP_UP1","STEP_UP2","STEP_DOWN1","STEP_DOWN2","PARABOLA","EXP","SINEWAVE1","SINEWAVE2"
6.94062994684,10.7318522322,10.9124404373,6.19618057284,163,7.991096,8.769237,9.183538,6.98027,6.965813,7.927636,11.034868,7.834975,5.144169,7.131585,9.045985
6.63114716068,10.5945841478,11.3810395205,6.60136714897,164,8.591098,8.831958,9.106418,6.93271,6.957491,8.08051,10.690718,7.830151,5.615656,7.092724,9.044427
7.33128209771,9.8174479127,10.3707634099,7.46833514092,165,6.727313,8.813035,9.235831,7.02972,6.972674,8.068355,9.975314,7.845422,6.093662,6.927039,9.005249
6.8950802918,9.96946287061,11.5203841827,7.53338286927,166,8.442251,8.84095,9.171044,6.949483,6.964599,8.162971,11.330478,7.841814,6.758626,7.094156,8.924521
6.46964483867,10.6397256594,10.6081836041,7.17353321206,167,7.952825,8.849707,9.209941,7.012771,7.008676,7.67429,10.438335,7.835993,5.829606,7.209807,9.053823
6.20542507487,11.3668777593,10.8252579332,7.42987154264,168,6.483618,8.870685,9.197983,7.035851,6.969151,7.597719,10.505692,7.836369,6.909362,7.144083,8.805157
6.5832738669,10.7824504631,9.98312981027,6.63279296107,169,6.436167,8.735119,9.155152,6.944182,7.059144,8.152716,10.831866,7.842988,8.044432,7.137568,8.848813
6.46077995613,9.93709752375,10.9673364639,7.25800310318,170,7.136586,8.911782,9.136686,6.97367,6.936804,8.066226,10.933685,7.879102,6.644916,7.101969,8.91702
8.26016265701,10.2730392568,9.76647210967,7.5723391591,171,7.38496,8.871341,9.057814,6.967399,7.00021,7.663809,10.960126,7.872092,6.16934,7.349238,8.729003
6.67669011358,9.68626104747,11.66839512,7.53194931161,172,7.243286,8.893829,9.118589,7.00356,7.057662,7.75841,11.601208,7.871815,7.857752,7.196464,8.813378
6.69101129691,10.6844025222,10.2958525427,7.16889922625,173,9.062503,8.917702,9.08952,6.997254,6.992772,7.911401,10.523255,7.888171,7.316128,7.201327,8.539895
7.73407099706,10.1198472326,9.96585381639,7.1723528844,174,7.838654,8.920477,9.019633,7.058224,7.061431,7.729702,11.528523,7.886369,6.868523,7.085507,8.854424
6.41420066992,6.63658285293,12.9214353435,8.29558367601,175,7.57009,8.931314,9.018594,6.929387,6.915557,7.63773,11.610759,7.885347,7.153071,7.427784,8.88638
6.67498822613,9.8724909998,11.0609800222,6.88873572198,176,7.848576,8.939711,9.064602,7.060789,7.065876,7.925533,10.889284,7.898726,5.955589,7.451442,8.846664
6.31214019792,10.4347472728,10.7706608505,7.35168933351,177,7.591726,8.953431,9.100483,6.922237,6.978269,8.17544,11.113713,7.8884,7.361153,7.327109,9.020151
6.67449235647,8.76809068717,10.9874628374,6.80916295379,178,5.991895,9.01694,9.092415,6.974973,7.008808,7.992246,10.611111,7.90407,7.498221,7.349547,8.742338
6.45607886966,9.9036612044,11.2284351619,7.31272883897,179,8.295653,8.97189,9.12829,7.026076,6.975701,7.897653,10.820968,7.903439,8.033977,7.242107,8.549561
6.35387250687,9.103306202,11.4577592394,7.56723258885,180,8.227937,8.996635,8.962591,6.957184,6.933524,8.189923,10.436862,7.939691,4.752829,7.459784,8.768315
6.6285111137,10.835585189,10.5463925175,7.08503950032,181,7.223057,9.081452,8.96183,7.024494,7.001114,8.302675,11.832828,7.923287,6.411017,7.367241,8.494539
7.6850431529,10.3424092377,10.984515018,7.70080585838,182,5.069624,9.054518,9.025518,6.973329,7.008254,7.699317,10.757595,7.922104,6.415848,7.512423,8.508997
6.84324534554,10.6820619542,10.9465691498,6.84217515205,183,8.275268,8.959837,9.021424,6.947526,6.944466,8.0553,10.49166,7.932834,7.390632,7.507734,8.384686
7.85168599323,9.8285426188,9.79649726145,7.43537717303,184,5.267822,8.958656,8.98458,6.939106,7.008072,7.990321,11.851383,7.938432,5.974909,7.426667,8.822686
6.49974516216,11.0496127913,9.49572504019,6.43339637671,185,6.859463,8.987735,8.989557,6.961464,7.008752,8.298874,11.107603,7.950581,6.458926,7.488517,8.563867
6.50889501602,10.7767901377,10.6891537023,7.19159260084,186,7.574769,9.072261,8.971863,7.026367,6.956777,8.092478,11.558189,7.936014,6.110293,7.529494,8.458462
8.00118486521,9.7529931747,10.8980013251,7.70619544467,187,7.10383,9.022182,8.949172,6.946839,6.872508,8.013192,10.603125,7.953753,5.276272,7.629429,8.57494
6.37003910727,10.8965278689,10.5159778252,7.27162179031,188,7.993938,9.074462,8.926526,6.969399,6.934733,8.111322,11.657009,7.95991,7.761232,7.441124,8.455434
7.37441942164,9.73481746693,9.71889090555,7.36163459565,189,7.08357,9.027734,8.913504,6.920246,6.989808,8.18119,11.045572,7.989605,7.245195,7.619287,8.382072
7.49190958181,9.4978542267,10.7387806862,7.67508295354,190,8.566951,9.164606,8.870838,7.025504,6.950323,8.08284,10.37221,7.954527,7.105699,7.729874,8.604995
7.56535504737,9.57280233911,10.1914413233,7.24682898675,191,8.021563,9.179236,8.861012,6.92121,6.994814,8.034699,11.284086,7.950825,6.178747,7.768462,8.682906
7.1649304557,8.61004332241,11.242997374,7.82066922629,192,7.359752,9.107034,8.946034,7.021546,6.917751,7.975432,10.980846,7.963521,6.579347,7.634361,8.445847
5.73898040224,8.63837239445,11.8998650701,7.45183800413,193,8.813671,9.10628,8.932769,7.043397,6.999039,8.037957,10.067209,7.97441,6.836817,7.807064,8.094875
7.31199839614,9.73689162906,12.3815206964,6.2525253141,194,6.668939,9.277661,8.828173,7.000433,6.935096,8.408698,11.269969,7.973877,8.028126,7.846085,8.462344
6.39052809703,9.96597274909,11.1568892939,7.86175404269,195,7.85369,9.132159,8.870099,6.955799,6.927287,8.126418,11.796992,7.967917,6.455761,7.907021,8.075746
6.12339018074,10.6207768348,10.8669923414,6.63452633462,196,7.358894,9.213884,8.834726,7.098897,7.048118,7.884774,10.370147,7.97188,4.551573,7.706644,8.482511
6.4658612916,9.08277352559,12.10782759,7.33138655581,197,6.596466,9.199785,8.902483,6.983129,7.017553,8.110173,10.715453,8.00146,7.018421,7.783364,8.360654
5.95493044033,9.09801891932,12.3457099055,7.39565540405,198,9.808481,9.169954,8.828399,7.015162,7.082626,8.13945,11.443046,7.983964,7.773148,7.830277,8.112217
6.14934974421,11.1614806781,10.3746483516,6.94780610746,199,6.826994,9.23496,8.747333,7.056749,7.001851,8.148267,11.285998,7.989468,7.136323,7.923695,7.927528
6.7553957738,10.6477438096,11.1333304526,6.60159233858,200,9.262145,9.241465,8.714048,6.946609,7.03185,8.085967,11.013088,7.998917,6.122388,7.892181,8.193608
6.37719412872,10.473491071,10.9131050169,7.14122734519,201,7.602315,9.203941,8.749526,7.031041,9.016594,8.25975,11.37709,8.00305,6.619167,7.946672,8.054336
7.3220899684,9.61031127039,9.19744920583,8.00339382243,202,8.529824,9.228948,8.80118,6.993648,8.958988,8.0347,10.352562,7.983292,7.328043,7.973527,8.053802
6.25724085516,10.4658390169,11.57915793,6.43547977316,203,7.060334,9.221289,8.695036,7.01015,8.999857,7.73887,11.489646,8.02113,7.27158,7.880317,8.166894
7.92610576013,9.87967657808,10.1941585102,7.07410055059,204,7.597475,9.28513,8.74704,6.983665,8.999861,7.99437,10.06114,8.001729,7.507101,8.157904,8.077179
6.63068549014,10.8238392543,10.7490283149,6.32355476159,205,8.035731,9.316696,8.786746,7.037249,8.949451,8.306536,10.978352,8.018955,6.440877,8.283875,8.073433
6.75416253371,11.5201580236,10.4197919767,7.15238616361,206,6.409419,9.198507,8.734213,6.910406,9.041919,7.939497,11.127629,7.998669,7.901228,8.250087,8.186144
6.12500161093,9.11835242394,11.340111729,6.95869505421,207,10.152914,9.345961,8.62145,7.001704,8.905733,8.170916,11.37332,8.015118,6.031873,8.117176,7.9139
6.68557155909,10.7364951093,10.3815029465,7.07938615602,208,8.345049,9.375331,8.799466,6.974844,9.021834,8.00805,10.668638,8.031529,7.357617,8.125899,7.835334
7.43088673102,9.74245335689,9.55720365702,7.12323953305,209,6.004628,9.296314,8.59569,7.005649,9.029188,7.990717,11.851273,8.040269,6.684894,8.367903,7.782156
6.18312939032,8.8977772099,11.7931896306,6.32971973589,210,7.684874,9.283211,8.606751,7.074481,9.027818,7.870352,10.943487,8.023087,6.258099,8.293109,8.054292
6.20580941585,6.41017991317,11.1129634704,8.08046081588,211,7.827705,9.325911,8.713592,7.113188,8.958694,7.788529,11.797574,8.034428,5.572924,8.257183,8.038588
7.05941686587,9.96644761069,10.4652014717,8.00388091677,212,7.929877,9.315638,8.594425,7.022918,8.99088,7.862483,10.97046,8.025849,6.440477,8.253031,7.898343
5.52915334597,8.69450513812,13.197165087,6.71905919522,213,8.655391,9.441143,8.685116,7.040662,8.951264,8.051971,10.947595,8.025681,4.300805,8.451094,7.618148
8.01148059026,9.86683740009,9.77876145605,7.45179179455,214,7.30813,9.287094,8.645778,6.998893,9.091892,7.685528,11.698271,8.047835,7.576776,8.304069,7.755986
7.08882356586,10.8995122578,10.0051131992,6.67173231129,215,6.121122,9.43501,8.726083,6.981306,8.887234,8.117701,11.373082,8.054876,8.339929,8.267731,7.763144
6.11632335365,10.3906355321,10.345267439,7.6555017927,216,7.524436,9.415306,8.498202,7.053652,9.021252,7.902989,10.627472,8.039063,7.296018,8.615639,7.715942
5.95197586092,8.800659834,11.657012626,7.27041630465,217,6.916353,9.46796,8.663869,6.940764,9.076335,7.763796,11.091985,8.054161,5.82044,8.426152,7.625859
6.31701515659,10.595758712,10.5182121035,6.44879610314,218,8.221063,9.391944,8.648877,7.028173,8.942307,8.164923,10.878949,8.052059,6.773081,8.601286,7.6692
6.9701752242,10.7280194616,11.0152386984,6.83147988897,219,7.705383,9.463587,8.56006,6.997689,9.053664,7.897835,10.781605,8.073104,8.580198,8.533475,7.569722
6.33468515242,10.0684944211,10.999099875,7.63376442829,220,8.006263,9.371455,8.66342,6.996454,8.963467,8.05353,10.835034,8.036506,6.349703,8.446233,7.673947
6.64609153206,10.9784192568,9.61980529449,6.57453536776,221,9.277034,9.408822,8.589185,6.948342,9.045921,8.402738,11.078682,8.069845,5.231996,8.649264,7.347847
6.05255409401,8.5292119296,10.7153580265,7.60121461601,222,9.238343,9.45328,8.458031,7.020092,8.96862,7.9345,10.154034,8.059874,9.445545,8.728796,7.392921
7.68662485139,10.0847442542,9.7556754222,7.33787459801,223,8.115056,9.346289,8.500191,6.939726,9.074853,8.13447,10.778047,8.046598,5.542132,8.564429,7.307078
7.05586111948,10.8480338098,11.1627458221,6.67807774478,224,10.210664,9.525157,8.49493,6.955814,9.029764,8.063008,11.370685,8.066369,7.140882,8.575977,7.465568
6.52962428927,10.7330637675,10.6585895309,6.41910248194,225,7.883574,9.508211,8.499448,7.028951,8.904551,7.963127,10.484264,8.072041,6.380855,8.679239,7.442852
5.87097091716,9.13612045456,11.7580016065,7.85747261446,226,9.682912,9.467969,8.471953,7.040502,9.031077,7.758068,11.871291,8.054739,6.91729,8.819945,7.267804
6.44828642065,10.6235765146,10.1599102399,6.6074125203,227,6.431007,9.487405,8.439101,6.983713,9.087915,7.747063,11.105684,8.06722,9.351959,8.731851,7.243579
6.29901935187,10.850139894,10.8082674603,7.46438054162,228,7.920509,9.415481,8.437556,6.977706,9.067034,8.141305,10.608205,8.061789,9.959658,8.720503,7.114858
6.37512524299,10.5373604403,10.1856767676,7.73403073822,229,8.447256,9.585129,8.462617,7.005552,9.079042,8.146584,11.802719,8.068859,8.901837,8.864125,7.350765
6.40620205928,10.6360308784,11.5544295134,6.83161845608,230,5.902619,9.550192,8.4673,6.975074,8.869058,8.088437,11.241872,8.057727,8.211248,8.630373,7.443203
6.14301104886,8.67661315491,12.9666480253,7.70807711578,231,7.751392,9.610834,8.422584,6.95382,8.982176,7.854997,10.704933,8.060826,6.307648,8.906369,7.023043
6.3366231169,11.1340181253,11.2831336376,6.50637209749,232,9.533085,9.571496,8.471845,6.954299,9.056502,8.143645,11.179424,8.077417,9.353262,8.861379,7.116862
6.17383389905,10.2967169269,10.8665294359,7.40862868024,233,7.0961,9.601922,8.402524,6.974952,9.040164,7.820334,10.371721,8.076862,6.650711,8.746782,7.127819
5.53346957871,8.51166482079,11.2501021167,7.06714878281,234,8.555612,9.630803,8.444575,6.916857,8.950171,7.663871,11.112818,8.071502,8.341963,8.817205,7.140132
6.90667548904,10.8431767678,11.3733898752,6.60651012867,235,7.019604,9.650575,8.468522,6.965086,9.058528,8.202077,10.24753,8.081014,5.032357,9.047712,6.886077
7.29461900282,9.66636512618,10.1434267995,7.76821693489,236,8.697703,9.638645,8.294384,6.974144,8.975988,8.20437,10.777817,8.066616,7.313358,8.8725,7.171369
6.59300726321,8.77868854927,10.5141139697,7.31024848673,237,5.952377,9.719569,8.408665,7.07473,9.049839,7.98992,10.879634,8.077801,7.012088,8.873315,6.860616
5.45621949564,8.53364974268,11.9500698914,7.34393933403,238,10.153556,9.702085,8.37419,6.980907,9.021285,8.236572,11.066077,8.085706,7.593644,8.765174,6.791783
6.6123324511,11.0377836138,11.1012151795,6.92390587804,239,8.359868,9.719896,8.366585,6.950645,8.995305,8.013716,10.858134,8.071611,8.65802,8.933654,6.802393
6.91533149567,11.1049032251,10.4949943259,7.00708565956,240,9.029843,9.782998,8.362436,7.003329,9.041437,7.85152,11.129235,8.078401,6.043563,9.021443,6.837217
6.1023719723,5.98233231604,13.4761942458,7.7648178315,241,9.378693,9.712593,8.236902,6.980318,9.033383,8.163476,11.494698,8.093045,5.731664,9.062718,6.825988
7.5786537904,9.94467050908,9.92402191518,7.35807245059,242,8.422439,9.698427,8.278699,6.993988,9.030759,8.171014,11.340934,8.07448,8.813064,9.025065,6.647938
7.12772087636,9.80406430278,10.7989856722,8.32154014871,243,8.308309,9.781305,8.309205,7.025507,8.962441,7.990646,11.436953,8.070655,8.624946,8.905695,6.650428
6.43270469722,10.4497944462,11.6580475436,6.69498138244,244,6.298048,9.670394,8.30704,6.984147,8.956938,7.614985,10.112341,8.085584,7.654203,8.999098,6.449296
6.30733939371,8.60473444522,11.9099158903,6.99237054028,245,8.022472,9.756302,8.242922,6.981338,9.00273,8.230216,11.317026,8.081374,6.321881,9.052953,6.547122
6.40454240106,10.9276102233,11.2034155646,6.86931937121,246,8.998029,9.646413,8.262605,7.096212,8.9992,8.000885,11.820651,8.076597,6.24197,9.01893,6.498194
6.338399097,10.5001778656,11.4117224488,6.3672771439,247,7.968158,9.747545,8.282193,6.95051,9.06376,7.848944,11.36708,8.084955,7.781782,8.88131,6.495893
6.194777742,10.0059364706,10.199701651,7.43544219997,248,7.964848,9.732935,8.337812,6.945823,8.964698,8.001866,10.294508,8.091257,8.610782,8.91682,6.386155
6.19068390751,10.1566081278,11.3384899678,7.09545199417,249,8.628783,9.7131,8.179865,7.018987,8.962943,8.337627,11.483676,8.072558,5.391011,9.026126,6.500784
6.83317899999,10.8270519486,10.5666579277,6.5216306261,250,8.420216,9.754292,8.308946,6.933317,9.002018,7.984032,11.229451,8.084453,8.008841,9.135126,6.52641
6.51221766418,10.6150339915,10.3620060635,7.63091477664,251,5.740568,9.769537,8.3203,6.944052,8.933127,7.738573,10.117234,8.085431,6.98226,9.01957,6.350208
5.40396001986,10.628127588,11.4277849574,7.64874443703,252,8.02003,9.833149,8.25531,7.008216,9.016181,8.188187,10.800863,8.085546,8.953262,9.031312,6.318523
5.60586119457,8.57821662945,11.1483539776,7.00472351323,253,7.237808,9.904926,8.193168,6.99808,8.992165,8.10569,11.148578,8.073417,7.400625,8.954414,6.477663
6.22051870504,10.6561318461,10.758218482,7.05118831834,254,9.27798,9.874256,8.207387,6.97678,9.006672,8.287389,11.600688,8.076275,6.952315,9.072439,6.162294
6.7540305943,11.465837272,10.2753501203,6.67909624658,255,8.311242,9.756089,8.190728,6.988126,9.004204,8.308621,11.227802,8.081145,6.861131,8.984897,6.200419
6.40329220821,10.9091770308,10.9832636233,7.31358906227,256,9.089798,9.934186,8.253193,6.96598,8.941301,8.262944,11.161968,8.093939,8.846053,9.191587,6.490777
7.00816645298,10.8788027391,10.2997547771,7.25117593865,257,7.987076,9.952619,8.078961,6.967159,8.969616,8.020326,11.069467,8.089003,7.580206,8.869304,5.895932
6.50950180871,10.2607109606,10.6616537553,6.47611581873,258,9.408346,9.843354,8.191673,7.023629,8.995283,8.121021,11.257553,8.091111,8.823477,8.902421,6.426979
6.41680106834,10.1069678761,11.4061630984,7.13936961796,259,8.596547,9.915302,8.139405,6.955586,9.055594,8.337039,11.102594,8.073381,8.521843,8.75021,6.374558
6.30820027856,9.6729750322,11.4183235705,7.75449604732,260,7.154742,9.868773,8.132006,6.904269,9.023726,7.910217,10.968067,8.077268,9.207477,9.056226,6.009857
6.5975813654,10.0232512732,11.3135820301,6.88752631553,261,8.826338,9.995566,8.010876,7.146777,9.037085,8.014303,10.910781,8.074962,8.065204,8.744058,6.153833
6.43030451706,7.90259629621,11.7891807866,8.13977312983,262,8.561373,9.89278,8.076972,6.966664,8.941991,8.181524,10.594424,8.094546,4.775962,9.04755,5.978068
6.32021161273,10.6302972236,11.1023192181,6.16328867016,263,7.883291,9.941421,8.025323,7.02046,8.978854,7.99681,10.610102,8.079101,8.026749,8.894759,6.034895
6.35938313878,10.5671720746,11.3778506077,7.22359068398,264,9.962888,9.895875,8.020645,6.964655,9.097953,7.91538,12.786401,8.075712,7.34607,8.945877,5.910472
7.82027889612,10.0623228291,10.106427855,7.63924208163,265,7.547119,9.987607,8.188589,7.083763,8.989081,8.248324,10.167963,8.080127,8.715794,8.895353,5.97188
6.03394188756,10.5726327546,11.4247474481,6.90536065734,266,8.970049,9.927204,8.047597,6.986455,9.031413,8.058751,11.160523,8.073823,6.635505,8.897273,6.012203
6.97152918851,10.9301451454,11.5869797907,6.41970272376,267,8.283892,10.037865,7.982711,6.925707,9.060937,8.025237,10.256512,8.068054,8.669107,8.80276,5.757354
6.03194403726,10.2614331886,11.4858473282,6.29354185042,268,8.939932,9.934574,8.03313,6.994568,9.046331,8.288324,10.533029,8.058548,7.939198,8.868898,5.69396
6.21274711812,10.7942009118,10.1885052667,7.36651994294,269,7.489322,9.95903,8.021739,7.008064,9.052548,8.170825,10.922149,8.073705,6.838921,8.842754,5.774636
6.55456436731,10.7102592824,10.3403392965,7.26372516778,270,8.674965,9.9881,7.971892,6.988691,9.048224,7.995237,10.395711,8.070014,7.995393,8.951046,5.744365
6.29047176284,10.8541425965,11.2103448401,7.60274425468,271,8.559015,9.988569,7.989917,7.019181,9.076234,8.330749,10.700642,8.055642,7.003904,8.824499,5.608142
7.71264248109,10.072125905,10.9838214271,7.87599890878,272,8.444209,10.090278,7.978784,7.026328,8.939967,7.937787,10.562864,8.092391,8.126436,8.912642,5.79275
6.92820927532,10.8011313895,10.2022781697,6.89169427493,273,9.663738,10.050892,8.028004,7.081133,8.932562,8.047985,10.929939,8.080289,6.283844,8.713505,5.800174
6.85001867566,10.31247615,11.3555765893,6.84363605603,274,8.662711,10.080156,7.96996,7.101348,9.046018,7.956927,10.991516,8.067285,7.914874,8.828578,5.777181
6.40500731376,10.3085021679,9.91945372014,7.27075274766,275,8.157672,10.051628,7.990784,7.002724,8.984076,8.100952,11.473475,8.06056,8.390433,8.667496,5.561953
6.48716930027,10.1889441622,10.7439395488,6.27694247402,276,8.404624,9.988699,7.884825,6.993424,9.061901,7.906799,10.85046,8.0484,6.681196,8.820602,5.376028
7.04996427017,10.4876807932,10.7205435491,6.10884543314,277,7.511824,10.057514,7.917351,7.065185,8.993519,7.738294,11.639865,8.05681,7.790581,8.725211,5.551595
7.47604693063,9.04792698371,10.5466764713,7.21755089746,278,9.334805,10.0762,7.923248,7.072031,8.9258,7.931273,11.351575,8.056021,9.05735,8.698686,5.45782
6.55794379453,10.5018514342,11.2135665866,6.3710133901,279,10.551272,10.128625,7.924894,6.95912,8.95143,8.055626,11.068091,8.057064,9.403567,8.699176,5.531061
5.8252288833,10.4847581922,11.4961245449,7.19434671498,280,8.399765,10.098428,7.866256,7.005123,8.960284,7.865239,11.181527,8.058799,7.717941,8.919053,5.289939
6.27311973451,9.83909424537,11.6092939777,7.41343660883,281,10.101599,10.122531,7.912101,7.005129,9.073276,8.278302,11.505849,8.061252,5.962391,8.596005,5.217523
6.13783710395,11.0540216572,11.2589747412,6.99114442989,282,9.437955,10.179557,7.849905,6.995173,8.964552,7.955908,12.053125,8.042134,7.657793,8.506178,5.574758
6.59393455731,9.36812773336,11.2538735272,7.28262256738,283,9.413021,10.108433,7.920734,7.062675,8.95169,8.262078,10.859166,8.036013,6.811965,8.524576,5.34205
6.46227798463,8.13713798243,12.5649427392,7.55399302697,284,6.695761,10.157334,7.906097,7.037539,8.961354,8.170959,10.871482,8.075763,7.117743,8.632048,5.494425
6.01029630269,8.64457032078,10.9764941365,7.19818288791,285,10.410653,10.132502,7.908138,7.034006,9.049626,7.890689,11.16795,8.056206,7.515864,8.482533,5.776954
6.34393490414,10.4135312125,11.454131458,6.44861894333,286,8.846916,10.183962,7.849089,6.972316,8.983893,8.020031,10.609249,8.018116,6.684742,8.280996,5.644783
6.01587239307,8.8906033319,11.7068496079,8.08091766779,287,7.90204,10.135902,7.817589,7.024969,8.985624,8.083152,11.130357,8.035565,8.298919,8.301613,5.42571
6.58589876797,10.3889502782,10.7719210002,7.15202305643,288,9.340682,10.17343,7.968223,7.06662,9.005039,8.195431,11.530751,8.043781,7.725152,8.553064,5.164078
7.37920457712,9.47623416608,10.5516699867,7.00240326609,289,8.34246,10.104585,7.78909,7.002308,9.033253,8.188978,10.937792,8.025358,7.380054,8.415923,5.285891
7.24579921819,9.01870725655,11.0200146938,7.27963975825,290,8.610752,10.17863,7.862289,6.977455,8.939313,8.24301,10.658113,8.036521,7.768285,8.167523,5.422331
6.63488493668,10.4924568066,10.0165412274,6.12899053048,291,8.419802,10.266051,7.802271,6.898389,9.055555,7.655288,10.12773,8.02708,9.557561,8.098712,5.287003
7.17739007332,7.58918837019,11.6937566066,8.35519123914,292,9.747134,10.239934,7.777452,6.954637,9.028947,7.779689,10.805005,8.037907,8.741173,8.122921,5.31497
5.91793027638,8.85567077922,11.334948969,7.39132150479,293,7.933729,10.32919,7.765395,7.060297,9.044335,8.038092,10.443803,8.028189,7.864414,8.285528,5.299946
6.98150467513,10.4137732583,9.73066652778,6.75375429438,294,8.652268,10.24135,7.689689,6.936595,9.08048,8.23205,11.493191,8.019881,7.051209,8.380186,5.227743
5.89359367889,8.67477117203,11.3976167049,7.22063769262,295,9.570047,10.254564,7.752666,6.981015,9.086386,8.067401,11.703018,8.010972,7.560636,8.081048,4.988522
7.67751339597,9.56065305938,10.5114344727,7.11089673546,296,10.075643,10.331816,7.687028,6.955087,8.960931,8.089704,11.124392,8.017863,7.15046,8.382427,5.082165
6.47646960962,9.54414660353,10.2124415717,7.35902685662,297,7.410166,10.327439,7.689604,6.968769,8.979959,8.021419,9.987471,8.018961,10.094948,8.051019,5.219776
6.5683956008,11.0431821684,9.9801458491,6.62612106509,298,8.091026,10.25927,7.731127,6.924882,8.994212,8.104598,11.221117,8.01174,7.090157,7.956976,5.226634
7.42449475265,9.90643700962,9.80973976573,7.73365018283,299,8.522158,10.288913,7.671482,7.00093,8.957304,7.760869,10.695801,7.998161,9.587755,8.107903,5.210439
6.36619489252,10.9619925566,10.2184697415,6.4526426883,300,8.25604,10.340631,7.646106,7.031496,8.993892,8.251808,10.965283,8.009158,8.724383,8.217153,4.911468
6.06432069652,7.94590235347,11.756785592,7.59006628986,301,9.02204,10.401636,7.551673,8.971267,9.040948,8.161225,11.647031,8.01283,8.058532,7.993056,5.396431
7.17542128363,5.26363487637,12.2089919413,8.52760194668,302,9.113691,10.323424,7.647106,8.281661,9.017678,8.078217,11.266063,8.000505,6.881548,7.997769,5.244345
5.99460398009,10.844381339,10.8162358732,6.61839188084,303,9.843053,10.356399,7.682613,9.250554,9.028466,7.689089,11.247769,7.99262,7.185142,7.881366,5.005257
6.47492483503,8.38778963987,11.6950946886,8.04091109059,304,8.34777,10.350985,7.613876,9.690133,8.966038,8.113278,10.832015,7.98295,6.488494,7.875992,5.112052
7.03034096638,9.57747463263,10.4551462046,7.43061446319,305,8.884781,10.438141,7.627695,8.776803,8.968558,8.327431,11.091461,7.993464,9.012481,7.869717,5.1938
5.99975107885,8.11126854137,11.187233247,8.16583796186,306,9.158812,10.386997,7.625009,8.700333,9.025846,8.181565,10.462739,7.990192,7.823091,7.863107,5.054565
5.89585298318,8.35316963205,13.8699431492,7.58853020116,307,7.887359,10.407157,7.571567,9.694633,9.016104,8.024813,10.571017,7.987487,9.318781,7.710986,5.098282
7.48888280432,10.0575016653,9.97898546692,7.10575112844,308,7.94448,10.434379,7.620376,8.373636,8.991895,8.099063,10.10224,7.980315,8.181135,7.770253,4.963341
5.75485520004,8.26973334372,12.1523280619,8.00244850123,309,8.419618,10.506552,7.554927,8.355004,8.949798,8.368823,11.04991,7.970126,8.984318,7.825944,4.857464
7.79138427556,9.60329263982,10.5596306449,7.52335201125,310,8.091107,10.406498,7.686429,9.115018,9.013711,7.852703,10.289284,7.952366,10.050578,7.577386,5.105143
6.48880238418,10.7060073789,11.1395949352,7.02767752738,311,9.19272,10.361528,7.547734,8.374745,8.989488,8.250978,11.264471,7.956005,10.043285,7.628236,5.142491
7.57280843489,9.69738839766,10.3464262841,7.09367660638,312,9.958185,10.5013,7.569597,9.317216,8.971507,7.668334,11.028448,7.955118,7.543589,7.702181,4.903145
5.93072947943,9.36941531858,11.7979429129,7.28518563765,313,10.090582,10.42666,7.458337,9.299461,8.970201,7.990744,10.466985,7.958973,7.844046,7.636002,5.288647
6.81704720368,9.98709947926,10.5688940733,7.25302356972,314,7.435047,10.482919,7.636861,8.245296,8.978639,7.949136,10.577111,7.938526,7.538071,7.597331,5.001313
7.80910764721,9.68416316286,8.98545365073,7.62644117586,315,8.587766,10.563116,7.465275,8.310295,8.861642,8.056529,10.698549,7.925749,9.131488,7.544634,4.681218
6.82372743414,9.54633387721,10.9893781801,7.45042450935,316,7.972646,10.607213,7.480333,8.391772,9.022315,7.846701,10.265437,7.92357,5.840084,7.566734,5.033133
7.55994949741,9.82991427943,9.72535543765,6.95383117245,317,9.275149,10.545486,7.468995,8.830844,8.920336,7.713887,11.581037,7.944383,4.878173,7.729149,5.072935
6.69081175808,9.72636218398,11.693151826,6.73072942505,318,7.92284,10.539083,7.489435,9.67723,8.995926,7.911118,11.214833,7.953388,8.819645,7.424965,5.176901
6.88248942464,10.7859968067,10.4102341688,7.05500349288,319,10.46204,10.511763,7.392763,10.019966,8.977283,8.284718,10.444695,7.929157,8.462969,7.496912,5.029813
6.56871257955,10.3123612709,10.8307738326,7.39615120716,320,8.081287,10.453531,7.421109,8.425251,8.986236,7.841997,11.808141,7.913615,5.140787,7.462114,5.080761
6.52267213468,7.24833879451,12.6354303197,8.60005444072,321,9.032775,10.555912,7.447864,8.538842,8.977623,7.775308,11.576131,7.921146,8.235609,7.320405,4.941598
6.14668973319,10.6108499159,10.9011021599,6.9555866856,322,8.478331,10.752028,7.337907,9.611001,8.950818,7.629498,10.348348,7.886962,5.341055,7.51228,5.225001
6.14929794066,10.6787859533,10.4798779372,6.78707861154,323,11.607762,10.61808,7.480205,9.1785,8.949379,7.943117,10.911465,7.88804,7.144412,7.422874,5.020177
6.3373273988,10.4459092112,11.8307684783,6.63931343476,324,9.083334,10.635779,7.41108,8.991148,8.961666,8.208634,10.803942,7.897757,10.555688,7.32759,5.063949
6.33982870132,10.6751678295,10.6734628072,7.81571116495,325,8.77939,10.530489,7.434473,9.489286,8.969154,7.970495,11.316864,7.915101,7.938217,7.174023,4.830103
